solver,step,grid,cell,x,r
amgx,45,0,6,8.939882115153e-02,4.065973663691e-02
amgx,45,0,7,2.889895764882e-02,-1.967394843027e-02
amgx,45,0,8,5.224195317411e-03,-1.883174959657e-02
amgx,45,0,9,7.483686271029e-02,3.652680330010e-02
amgx,45,0,10,8.364747053098e-02,3.540151683507e-02
amgx,45,0,11,2.340444239374e-02,-1.715612192456e-02
amgx,45,0,12,-3.043464032865e-03,-1.385589854370e-02
amgx,45,0,13,5.405291576204e-02,2.484266459723e-02
amgx,45,0,14,6.138619952332e-02,2.405113220153e-02
amgx,45,0,15,1.465228806800e-02,-1.245267939713e-02
amgx,45,0,16,-1.592859541828e-02,-8.574600520043e-03
amgx,45,0,17,1.275684131104e-02,1.184487405883e-02
amgx,45,0,18,1.698366797715e-02,1.121064833603e-02
amgx,45,0,19,-2.614296828664e-03,-7.569638869973e-03
amgx,46,0,0,7.364064667197e-03,1.331357452650e-03
amgx,46,0,1,8.267231844368e-02,1.971009098505e-02
amgx,46,0,2,9.136239758962e-02,1.960211352526e-02
amgx,46,0,3,2.897726562041e-02,1.715304414841e-03
amgx,46,0,4,6.039814014221e-03,-1.992161321204e-03
amgx,46,0,5,8.911384092673e-02,2.854299277678e-02
amgx,46,0,6,9.702252177095e-02,2.846539065057e-02
amgx,46,0,7,2.594786538428e-02,-1.433417544540e-03
amgx,46,0,8,2.399432877927e-03,-3.137865077864e-03
amgx,46,0,9,8.168563832906e-02,2.546313971708e-02
amgx,46,0,10,9.028525493756e-02,2.525902444606e-02
amgx,46,0,11,2.083102410506e-02,-2.470240248676e-03
amgx,46,0,12,-5.121848814420e-03,-2.702562528435e-03
amgx,46,0,13,5.871091537403e-02,1.726737538313e-02
amgx,46,0,14,6.589578681111e-02,1.712226240977e-02
amgx,46,0,15,1.278438615843e-02,-2.123205708927e-03
amgx,46,0,16,-1.700042048329e-02,-2.445303802741e-03
amgx,46,0,17,1.453357241987e-02,8.228990312088e-03
amgx,46,0,18,1.866526522755e-02,8.142775621873e-03
amgx,46,0,19,-3.560501687411e-03,-2.078714376659e-03
amgx,47,0,0,8.732064109340e-01,8.714993972825e-04
amgx,47,0,1,6.216372000740e-01,2.519036211388e-03
amgx,47,0,2,3.732501519599e-01,8.985392973161e-04
amgx,47,0,3,1.241740706001e-01,2.134695311272e-03
amgx,47,0,4,8.720599430593e-01,2.376522556201e-04
amgx,47,0,5,6.209740735396e-01,3.102325550247e-03
amgx,47,0,6,3.748377245028e-01,2.347193147097e-03
amgx,47,0,7,1.255808257519e-01,3.485804628788e-03
amgx,47,0,8,8.663568830784e-01,-3.617353314610e-04
amgx,47,0,9,6.184637520726e-01,8.039329673941e-04
amgx,47,0,10,3.818930399067e-01,-2.135429256947e-03
amgx,47,0,11,1.323781382855e-01,4.682197421708e-03
amgx,47,0,12,8.408989849285e-01,-1.786330872822e-04
amgx,47,0,13,6.054349447331e-01,-5.045000409406e-03
amgx,47,0,14,3.997571155091e-01,-6.716918738025e-03
amgx,47,0,15,1.590990231907e-01,3.411182605135e-03
amgx,47,0,16,7.325244637437e-01,3.327128479189e-03
amgx,47,0,17,5.575749260128e-01,-4.030686119095e-03
amgx,47,0,18,4.458845354679e-01,-5.319591053964e-03
amgx,47,0,19,2.667710447638e-01,4.357290075582e-03
amgx,48,0,0,8.732064109340e-01,8.714993972825e-04
amgx,48,0,1,6.216372000740e-01,2.519036211388e-03
amgx,48,0,2,3.732501519599e-01,8.985392973161e-04
amgx,48,0,3,1.241740706001e-01,2.134695311272e-03
amgx,48,0,4,8.720599430593e-01,2.376522556201e-04
amgx,48,0,5,6.209740735396e-01,3.102325550247e-03
amgx,48,0,6,3.748377245028e-01,2.347193147097e-03
amgx,48,0,7,1.255808257519e-01,3.485804628788e-03
amgx,48,0,8,8.663568830784e-01,-3.617353314610e-04
amgx,48,0,9,6.184637520726e-01,8.039329673941e-04
amgx,48,0,10,3.818930399067e-01,-2.135429256947e-03
amgx,48,0,11,1.323781382855e-01,4.682197421708e-03
amgx,48,0,12,8.408989849285e-01,-1.786330872822e-04
amgx,48,0,13,6.054349447331e-01,-5.045000409406e-03
amgx,48,0,14,3.997571155091e-01,-6.716918738025e-03
amgx,48,0,15,1.590990231907e-01,3.411182605135e-03
amgx,48,0,16,7.325244637437e-01,3.327128479189e-03
amgx,48,0,17,5.575749260128e-01,-4.030686119095e-03
amgx,48,0,18,4.458845354679e-01,-5.319591053964e-03
amgx,48,0,19,2.667710447638e-01,4.357290075582e-03
amgx,49,0,0,1.634061369905e-04,8.832817405105e-04
amgx,49,0,1,6.297590528469e-04,1.599486054838e-03
amgx,49,0,2,2.246348243290e-04,1.694747963120e-03
amgx,49,0,3,4.002553708636e-04,1.281179346465e-03
amgx,49,0,4,3.564783834302e-05,7.502449418477e-04
amgx,49,0,5,5.816860406713e-04,2.031824425219e-03
amgx,49,0,6,4.400987150807e-04,1.515596860415e-03
amgx,49,0,7,5.228706943181e-04,2.414134856397e-03
amgx,49,0,8,-5.426029971914e-05,6.915647377184e-05
amgx,49,0,9,1.507374313864e-04,-6.179215796406e-04
amgx,49,0,10,-4.003929856776e-04,-5.001138178932e-04
amgx,49,0,11,7.023296132562e-04,1.804704454838e-03
amgx,49,0,12,-2.679496309234e-05,-6.289650884048e-04
amgx,49,0,13,-9.459375767637e-04,-3.001332815301e-03
amgx,49,0,14,-1.259422263380e-03,-3.311821514272e-03
amgx,49,0,15,5.116773907702e-04,8.403642606080e-04
amgx,49,0,16,4.158910598986e-04,2.003842388407e-04
amgx,49,0,17,-6.046029178642e-04,-2.335656704733e-03
amgx,49,0,18,-7.979386580946e-04,-2.649261685287e-03
amgx,49,0,19,5.446612594478e-04,8.030612515712e-04
amgx,50,0,0,3.290214633362e-04,7.332286901142e-04
amgx,50,0,1,1.029630566556e-03,1.370140910564e-03
amgx,50,0,2,6.483218151091e-04,1.347954043280e-03
amgx,50,0,3,6.404764983258e-04,1.106102055856e-03
amgx,50,0,4,1.481845796202e-04,7.445171126019e-04
amgx,50,0,5,9.626531203998e-04,1.188678476437e-03
amgx,50,0,6,7.242731264085e-04,1.451902173217e-03
amgx,50,0,7,8.849909227778e-04,1.398634921115e-03
amgx,50,0,8,-4.388682865337e-05,-8.037919972321e-05
amgx,50,0,9,3.487713520379e-05,-4.196610878398e-04
amgx,50,0,10,-4.941643265326e-04,-3.069752050284e-04
amgx,50,0,11,9.730352814819e-04,8.455796404053e-04
amgx,50,0,12,-1.211397263531e-04,-6.845696740494e-04
amgx,50,0,13,-1.508687479633e-03,-1.931853302905e-03
amgx,50,0,14,-1.880388797306e-03,-1.755811235994e-03
amgx,50,0,15,6.377320298614e-04,-3.978714410192e-05
amgx,50,0,16,4.409390897537e-04,-3.945972092606e-04
amgx,50,0,17,-9.549514235742e-04,-1.519005301990e-03
amgx,50,0,18,-1.195327910888e-03,-1.533247804511e-03
amgx,50,0,19,6.450439158942e-04,-7.056930080907e-05
amgx,51,0,0,3.290214633362e-04,7.332286901142e-04
amgx,51,0,1,1.029630566556e-03,1.370140910564e-03
amgx,51,0,2,6.483218151091e-04,1.347954043280e-03
amgx,51,0,3,6.404764983258e-04,1.106102055856e-03
amgx,51,0,4,1.481845796202e-04,7.445171126019e-04
amgx,51,0,5,9.626531203998e-04,1.188678476437e-03
amgx,51,0,6,7.242731264085e-04,1.451902173217e-03
amgx,51,0,7,8.849909227778e-04,1.398634921115e-03
amgx,51,0,8,-4.388682865337e-05,-8.037919972321e-05
amgx,51,0,9,3.487713520379e-05,-4.196610878398e-04
amgx,51,0,10,-4.941643265326e-04,-3.069752050284e-04
amgx,51,0,11,9.730352814819e-04,8.455796404053e-04
amgx,51,0,12,-1.211397263531e-04,-6.845696740494e-04
amgx,51,0,13,-1.508687479633e-03,-1.931853302905e-03
amgx,51,0,14,-1.880388797306e-03,-1.755811235994e-03
amgx,51,0,15,6.377320298614e-04,-3.978714410192e-05
amgx,51,0,16,4.409390897537e-04,-3.945972092606e-04
amgx,51,0,17,-9.549514235742e-04,-1.519005301990e-03
amgx,51,0,18,-1.195327910888e-03,-1.533247804511e-03
amgx,51,0,19,6.450439158942e-04,-7.056930080907e-05
amgx,52,1,0,0.000000000000e+00,2.103369600678e-03
amgx,52,1,1,0.000000000000e+00,2.454056099136e-03
amgx,52,1,2,0.000000000000e+00,1.933195589038e-03
amgx,52,1,3,0.000000000000e+00,2.850537094332e-03
amgx,52,1,4,0.000000000000e+00,-5.000402875630e-04
amgx,52,1,5,0.000000000000e+00,5.386044353769e-04
amgx,52,1,6,0.000000000000e+00,-2.616422976954e-03
amgx,52,1,7,0.000000000000e+00,-1.795598380096e-03
amgx,52,1,8,0.000000000000e+00,-1.913602511251e-03
amgx,52,1,9,0.000000000000e+00,-1.603817105320e-03
amgx,53,1,0,3.155054401017e-04,1.308207012691e-03
amgx,53,1,1,3.681084148703e-04,1.539848842242e-03
amgx,53,1,2,2.071280988255e-04,1.312572975949e-03
amgx,53,1,3,3.054146886784e-04,1.771394438301e-03
amgx,53,1,4,-5.357574509604e-05,-2.137083226537e-04
amgx,53,1,5,5.770761807610e-05,3.071336596560e-04
amgx,53,1,6,-2.803310332451e-04,-1.272576527030e-03
amgx,53,1,7,-1.923855407245e-04,-8.811182430036e-04
amgx,53,1,8,-1.594668759376e-04,-1.172714119746e-03
amgx,53,1,9,-1.336514254434e-04,-9.451922337168e-04
amgx,54,1,0,5.117364920053e-04,8.392947172125e-04
amgx,54,1,1,5.990857412067e-04,9.607777849574e-04
amgx,54,1,2,3.477609176773e-04,8.646029684725e-04
amgx,54,1,3,4.952069499250e-04,1.111250436740e-03
amgx,54,1,4,-7.647306538037e-05,-1.194923521763e-05
amgx,54,1,5,9.061479589638e-05,2.446595650506e-04
amgx,54,1,6,-4.166785182840e-04,-6.537966516534e-04
amgx,54,1,7,-2.867910667606e-04,-4.483447291021e-04
amgx,54,1,8,-2.571930525831e-04,-6.446395194909e-04
amgx,54,1,9,-2.124174449198e-04,-5.228352871469e-04
amgx,55,1,0,5.117364920053e-04,8.392947172125e-04
amgx,55,1,1,5.990857412067e-04,9.607777849574e-04
amgx,55,1,2,3.477609176773e-04,8.646029684725e-04
amgx,55,1,3,4.952069499250e-04,1.111250436740e-03
amgx,55,1,4,-7.647306538037e-05,-1.194923521763e-05
amgx,55,1,5,9.061479589638e-05,2.446595650506e-04
amgx,55,1,6,-4.166785182840e-04,-6.537966516534e-04
amgx,55,1,7,-2.867910667606e-04,-4.483447291021e-04
amgx,55,1,8,-2.571930525831e-04,-6.446395194909e-04
amgx,55,1,9,-2.124174449198e-04,-5.228352871469e-04
amgx,56,2,0,0.000000000000e+00,1.703897685685e-03
amgx,56,2,1,0.000000000000e+00,2.072028221698e-03
amgx,56,2,2,0.000000000000e+00,-6.657458868710e-04
amgx,56,2,3,0.000000000000e+00,-2.036851640514e-04
amgx,56,2,4,0.000000000000e+00,-1.167474806638e-03
amgx,57,2,0,1.597404080330e-04,7.146178299590e-04
amgx,57,2,1,1.942526457842e-04,8.069350968827e-04
amgx,57,2,2,-4.993094151532e-05,1.304080661819e-05
amgx,57,2,3,-1.527638730386e-05,1.282713544025e-04
amgx,57,2,4,-5.472538156115e-05,-4.222833592978e-04
amgx,58,2,0,2.267358295916e-04,3.319109091480e-04
amgx,58,2,1,2.699028111169e-04,3.549653204984e-04
amgx,58,2,2,-4.895288101896e-05,1.169026829981e-04
amgx,58,2,3,-5.656035723668e-06,1.457352253247e-04
amgx,58,2,4,-7.451991402823e-05,-8.437401567134e-05
amgx,59,2,0,2.267358295916e-04,3.319109091480e-04
amgx,59,2,1,2.699028111169e-04,3.549653204984e-04
amgx,59,2,2,-4.895288101896e-05,1.169026829981e-04
amgx,59,2,3,-5.656035723668e-06,1.457352253247e-04
amgx,59,2,4,-7.451991402823e-05,-8.437401567134e-05
amgx,60,3,0,0.000000000000e+00,6.868762296463e-04
amgx,60,3,1,0.000000000000e+00,1.782638926514e-04
amgx,61,3,0,6.322825397837e-05,-1.084202172486e-19
amgx,61,3,1,1.796570452354e-05,1.084202172486e-19
amgx,62,2,0,2.899640835700e-04,-1.152720567519e-05
amgx,62,2,1,3.331310650953e-04,1.152720567519e-05
amgx,62,2,2,-3.098717649542e-05,1.355649638136e-04
amgx,62,2,3,1.230966879987e-05,1.643975061402e-04
amgx,62,2,4,-5.655420950469e-05,-2.999624699538e-04
amgx,63,2,0,2.888834080380e-04,1.961429421734e-05
amgx,63,2,1,3.342117406273e-04,2.538007627573e-05
amgx,63,2,2,-2.081980420940e-05,2.826803425216e-05
amgx,63,2,3,2.463948176039e-05,3.547399061302e-05
amgx,63,2,4,-7.061495028378e-05,-2.999624699538e-05
amgx,64,2,0,2.907222481208e-04,1.390254299386e-05
amgx,64,2,1,3.365911227782e-04,1.534379782664e-05
amgx,64,2,2,-1.869970164049e-05,1.325363916493e-05
amgx,64,2,3,2.730003105636e-05,1.505531893696e-05
amgx,64,2,4,-7.202102436169e-05,2.062241980932e-06
amgx,65,1,0,8.024587401262e-04,3.037190956282e-04
amgx,65,1,1,9.356768639849e-04,2.417266647437e-04
amgx,65,1,2,6.384831657981e-04,-2.898165526344e-04
amgx,65,1,3,8.317980727032e-04,-2.263828669170e-04
amgx,65,1,4,-9.517276702086e-05,6.902938002828e-04
amgx,65,1,5,1.179148269527e-04,7.626419536847e-04
amgx,65,1,6,-4.353782199245e-04,-6.770401611179e-04
amgx,65,1,7,-2.594910357043e-04,-7.475866347478e-04
amgx,65,1,8,-3.292140769448e-04,-1.058707278784e-04
amgx,65,1,9,-2.844384692815e-04,1.079329698593e-04
amgx,66,1,0,8.480166044704e-04,5.008522662553e-05
amgx,66,1,1,9.719358636964e-04,5.747891619079e-05
amgx,66,1,2,6.074313923016e-04,1.423263834208e-04
amgx,66,1,3,8.075427655335e-04,1.482937849869e-04
amgx,66,1,4,-2.121271699055e-05,4.710150644715e-05
amgx,66,1,5,1.996264648475e-04,5.591278809474e-05
amgx,66,1,6,-5.079182371872e-04,-1.190836295406e-04
amgx,66,1,7,-3.395896037130e-04,-7.802457185011e-05
amgx,66,1,8,-3.380366376013e-04,-1.625533023399e-04
amgx,66,1,9,-2.754440551265e-04,-1.420364542091e-04
amgx,67,1,0,8.555293884642e-04,5.164165481803e-05
amgx,67,1,1,9.805577011251e-04,5.365975268157e-05
amgx,67,1,2,6.226806476681e-04,7.658896361584e-05
amgx,67,1,3,8.234313853536e-04,8.154768820506e-05
amgx,67,1,4,-1.616612701407e-05,2.274662259626e-05
amgx,67,1,5,2.056171207148e-04,3.408247552948e-05
amgx,67,1,6,-5.206771974951e-04,-5.512972004421e-05
amgx,67,1,7,-3.479493792683e-04,-4.395653390404e-05
amgx,67,1,8,-3.515827461296e-04,-7.799261738492e-05
amgx,67,1,9,-2.872804263106e-04,-6.577477319133e-05
amgx,68,0,0,1.184550851800e-03,-1.210678827610e-03
amgx,68,0,1,1.885159955021e-03,1.262320482428e-03
amgx,68,0,2,1.628879516234e-03,1.065799414847e-03
amgx,68,0,3,1.621034199451e-03,-1.012139662166e-03
amgx,68,0,4,7.708652272882e-04,-9.068422166202e-04
amgx,68,0,5,1.585333768068e-03,9.834311802360e-04
amgx,68,0,6,1.547704511762e-03,7.904634866643e-04
amgx,68,0,7,1.708422308131e-03,-7.089157984592e-04
amgx,68,0,8,-6.005295566744e-05,8.628875850607e-05
amgx,68,0,9,1.871100818972e-05,-6.354213590980e-05
amgx,68,0,10,-2.885472058177e-04,-4.645106881017e-04
amgx,68,0,11,1.178652402197e-03,4.985931636312e-04
amgx,68,0,12,-6.418169238481e-04,1.030390242787e-03
amgx,68,0,13,-2.029364677128e-03,-1.085519962831e-03
amgx,68,0,14,-2.228338176574e-03,-1.314303601280e-03
amgx,68,0,15,2.897826505931e-04,1.270347067376e-03
amgx,68,0,16,8.935634362407e-05,8.426393238926e-04
amgx,68,0,17,-1.306534169704e-03,-9.206319412775e-04
amgx,68,0,18,-1.482608337198e-03,-1.083658224667e-03
amgx,68,0,19,3.577634895836e-04,1.017883451476e-03
amgx,69,0,0,9.575485716235e-04,-1.231159187885e-04
amgx,69,0,1,2.200740075628e-03,5.394210404362e-04
amgx,69,0,2,1.895329369946e-03,5.404656914124e-04
amgx,69,0,3,1.431258012795e-03,-9.292243159849e-05
amgx,69,0,4,6.348388947952e-04,-2.563761742618e-04
amgx,69,0,5,1.769727114362e-03,5.617093364395e-04
amgx,69,0,6,1.695916415512e-03,4.550259478842e-04
amgx,69,0,7,1.602084938362e-03,-1.440042579766e-04
amgx,69,0,8,-4.710964189153e-05,2.819024306849e-05
amgx,69,0,9,6.796857706630e-06,-1.091796209573e-04
amgx,69,0,10,-3.756429598368e-04,-1.514728694542e-04
amgx,69,0,11,1.253441376741e-03,1.217672272262e-04
amgx,69,0,12,-4.872583874301e-04,1.723357969284e-04
amgx,69,0,13,-2.232899670159e-03,-5.132623212044e-04
amgx,69,0,14,-2.474770101814e-03,-5.912033209636e-04
amgx,69,0,15,4.803347106994e-04,2.731792475831e-04
amgx,69,0,16,1.946862591106e-04,2.271235761996e-04
amgx,69,0,17,-1.444628960896e-03,-4.909117965637e-04
amgx,69,0,18,-1.645157070898e-03,-5.282058411638e-04
amgx,69,0,19,4.849989210180e-04,2.824741892752e-04
amgx,70,0,0,9.344643368506e-04,6.561985427265e-05
amgx,70,0,1,2.335595335737e-03,3.522079487717e-04
amgx,70,0,2,2.030445792799e-03,3.378660922657e-04
amgx,70,0,3,1.413835056870e-03,9.028517625698e-05
amgx,70,0,4,5.963824686559e-04,2.237075870439e-05
amgx,70,0,5,1.875047614945e-03,3.016723543785e-04
amgx,70,0,6,1.781233780740e-03,3.041916086874e-04
amgx,70,0,7,1.580484299666e-03,5.015842889334e-05
amgx,70,0,8,-4.288110543126e-05,-2.602967476238e-05
amgx,70,0,9,-1.367432122286e-05,-4.238371644512e-05
amgx,70,0,10,-4.040441228595e-04,-6.560756966151e-05
amgx,70,0,11,1.271706460825e-03,2.141689222485e-05
amgx,70,0,12,-4.614080178908e-04,-2.053375250851e-05
amgx,70,0,13,-2.329136355385e-03,-3.074237818566e-04
amgx,70,0,14,-2.585620724495e-03,-3.106926675265e-04
amgx,70,0,15,5.213115978369e-04,1.101854695843e-05
amgx,70,0,16,2.230767061356e-04,8.994494104600e-06
amgx,70,0,17,-1.518265730380e-03,-2.698050635164e-04
amgx,70,0,18,-1.724387947073e-03,-2.812295787968e-04
amgx,70,0,19,5.203081946774e-04,3.236455828169e-05
amgx,71,0,0,8.742235124274e-01,6.691711031352e-05
amgx,71,0,1,6.242474952675e-01,1.233070696181e-04
amgx,71,0,2,3.755427108420e-01,2.153729969848e-04
amgx,71,0,3,1.257252850643e-01,-5.184119099791e-05
amgx,71,0,4,8.727134715524e-01,7.719942721093e-05
amgx,71,0,5,6.230995696028e-01,-8.473307783874e-06
amgx,71,0,6,3.768707251912e-01,4.439962843942e-05
amgx,71,0,7,1.273065882241e-01,-1.699817175058e-04
amgx,71,0,8,8.663214751590e-01,7.002986106072e-05
amgx,71,0,9,6.185581130922e-01,-2.114104526225e-04
amgx,71,0,10,3.815784317245e-01,-4.139189517784e-05
amgx,71,0,11,1.337669491473e-01,-2.750970084242e-04
amgx,71,0,12,8.404058210114e-01,6.189795922183e-05
amgx,71,0,13,6.030215654300e-01,-7.276364864820e-05
amgx,71,0,14,3.970765475721e-01,3.471290793062e-05
amgx,71,0,15,1.596746287793e-01,-2.038917208511e-04
amgx,71,0,16,7.327479624271e-01,-1.089371556016e-04
amgx,71,0,17,5.559730163958e-01,-2.927685961330e-05
amgx,71,0,18,4.440662772623e-01,4.393311305459e-05
amgx,71,0,19,2.673257554566e-01,-2.136266977538e-04
amgx,72,0,0,8.742235124274e-01,6.691711031352e-05
amgx,72,0,1,6.242474952675e-01,1.233070696181e-04
amgx,72,0,2,3.755427108420e-01,2.153729969848e-04
amgx,72,0,3,1.257252850643e-01,-5.184119099791e-05
amgx,72,0,4,8.727134715524e-01,7.719942721093e-05
amgx,72,0,5,6.230995696028e-01,-8.473307783874e-06
amgx,72,0,6,3.768707251912e-01,4.439962843942e-05
amgx,72,0,7,1.273065882241e-01,-1.699817175058e-04
amgx,72,0,8,8.663214751590e-01,7.002986106072e-05
amgx,72,0,9,6.185581130922e-01,-2.114104526225e-04
amgx,72,0,10,3.815784317245e-01,-4.139189517784e-05
amgx,72,0,11,1.337669491473e-01,-2.750970084242e-04
amgx,72,0,12,8.404058210114e-01,6.189795922183e-05
amgx,72,0,13,6.030215654300e-01,-7.276364864820e-05
amgx,72,0,14,3.970765475721e-01,3.471290793062e-05
amgx,72,0,15,1.596746287793e-01,-2.038917208511e-04
amgx,72,0,16,7.327479624271e-01,-1.089371556016e-04
amgx,72,0,17,5.559730163958e-01,-2.927685961330e-05
amgx,72,0,18,4.440662772623e-01,4.393311305459e-05
amgx,72,0,19,2.673257554566e-01,-2.136266977538e-04
amgx,73,0,0,1.254695818379e-05,5.913595906454e-05
amgx,73,0,1,3.082676740452e-05,9.562822962502e-05
amgx,73,0,2,5.384324924619e-05,8.327472367100e-05
amgx,73,0,3,-9.720223312108e-06,1.538569387085e-05
amgx,73,0,4,1.157991408164e-05,4.076254893615e-05
amgx,73,0,5,-1.588745209476e-06,8.973825005873e-06
amgx,73,0,6,8.324930332391e-06,3.009617317486e-05
amgx,73,0,7,-2.549725762587e-05,-8.515527361980e-05
amgx,73,0,8,1.050447915911e-05,-1.267386636619e-06
amgx,73,0,9,-3.963945986671e-05,-6.534104367337e-05
amgx,73,0,10,-7.760980345844e-06,-7.641838435542e-05
amgx,73,0,11,-4.126455126363e-05,-1.326162482054e-04
amgx,73,0,12,9.284693883275e-06,-1.281359607172e-06
amgx,73,0,13,-1.364318412154e-05,-4.642853685049e-05
amgx,73,0,14,6.508670236991e-06,-3.671972865420e-05
amgx,73,0,15,-3.058375812766e-05,-1.124321484586e-04
amgx,73,0,16,-1.361714445020e-05,-2.234112395912e-05
amgx,73,0,17,-4.391528941995e-06,-2.798957651687e-05
amgx,73,0,18,6.589966958188e-06,-1.360291766059e-05
amgx,73,0,19,-2.670333721923e-05,-7.740046560793e-05
amgx,74,0,0,2.363495050839e-05,4.480542951281e-05
amgx,74,0,1,5.473382481078e-05,5.749632283721e-05
amgx,74,0,2,7.466193016394e-05,5.325358839507e-05
amgx,74,0,3,-6.835405711325e-06,1.189181334249e-05
amgx,74,0,4,1.769429642206e-05,2.277111375175e-05
amgx,74,0,5,9.384697912485e-08,2.565648277968e-05
amgx,74,0,6,1.396796280268e-05,2.923578290454e-06
amgx,74,0,7,-3.827054866884e-05,-3.265340556469e-05
amgx,74,0,8,1.031437116361e-05,-6.646113948565e-06
amgx,74,0,9,-5.189090555547e-05,-3.787657445134e-05
amgx,74,0,10,-2.208942741249e-05,-5.249039566080e-05
amgx,74,0,11,-6.115698849444e-05,-7.712062242976e-05
amgx,74,0,12,9.092489942199e-06,-1.200843905164e-05
amgx,74,0,13,-2.234853478100e-05,-3.513416944265e-05
amgx,74,0,14,-3.762788856723e-07,-5.111898980754e-05
amgx,74,0,15,-4.744858039646e-05,-6.456048166913e-05
amgx,74,0,16,-1.640978494509e-05,-9.975921408387e-06
amgx,74,0,17,-8.589965419526e-06,-2.053582293266e-05
amgx,74,0,18,4.549529309100e-06,-2.415917321633e-05
amgx,74,0,19,-3.637839542022e-05,-3.825537631987e-05
amgx,75,0,0,2.363495050839e-05,4.480542951281e-05
amgx,75,0,1,5.473382481078e-05,5.749632283721e-05
amgx,75,0,2,7.466193016394e-05,5.325358839507e-05
amgx,75,0,3,-6.835405711325e-06,1.189181334249e-05
amgx,75,0,4,1.769429642206e-05,2.277111375175e-05
amgx,75,0,5,9.384697912485e-08,2.565648277968e-05
amgx,75,0,6,1.396796280268e-05,2.923578290454e-06
amgx,75,0,7,-3.827054866884e-05,-3.265340556469e-05
amgx,75,0,8,1.031437116361e-05,-6.646113948565e-06
amgx,75,0,9,-5.189090555547e-05,-3.787657445134e-05
amgx,75,0,10,-2.208942741249e-05,-5.249039566080e-05
amgx,75,0,11,-6.115698849444e-05,-7.712062242976e-05
amgx,75,0,12,9.092489942199e-06,-1.200843905164e-05
amgx,75,0,13,-2.234853478100e-05,-3.513416944265e-05
amgx,75,0,14,-3.762788856723e-07,-5.111898980754e-05
amgx,75,0,15,-4.744858039646e-05,-6.456048166913e-05
amgx,75,0,16,-1.640978494509e-05,-9.975921408387e-06
amgx,75,0,17,-8.589965419526e-06,-2.053582293266e-05
amgx,75,0,18,4.549529309100e-06,-2.415917321633e-05
amgx,75,0,19,-3.637839542022e-05,-3.825537631987e-05
amgx,76,1,0,0.000000000000e+00,1.023017523500e-04
amgx,76,1,1,0.000000000000e+00,6.514540173757e-05
amgx,76,1,2,0.000000000000e+00,4.842759653142e-05
amgx,76,1,3,0.000000000000e+00,-2.972982727424e-05
amgx,76,1,4,0.000000000000e+00,-4.452268839991e-05
amgx,76,1,5,0.000000000000e+00,-1.296110180906e-04
amgx,76,1,6,0.000000000000e+00,-4.714260849429e-05
