cycle,cell,psi,residual,resnorm
19,2,0.3756534385406348,-2.220446049250313e-16,4.242510210086043e-28
19,3,0.1257277769289785,0,4.242510210086043e-28
19,4,0.8727423308247207,2.220446049250313e-16,4.242510210086043e-28
19,5,0.6231140227664395,1.110223024625157e-16,4.242510210086043e-28
19,6,0.3768859772335607,-4.996003610813204e-16,4.242510210086043e-28
19,7,0.1272576691752793,2.775557561562891e-17,4.242510210086043e-28
19,8,0.8663254082861428,-2.220446049250313e-16,4.242510210086043e-28
19,9,0.6184812215481112,4.440892098500626e-16,4.242510210086043e-28
19,10,0.3815187784518887,-1.110223024625157e-16,4.242510210086043e-28
19,11,0.1336745917138571,3.05311331771918e-16,4.242510210086043e-28
19,12,0.840403489057882,7.771561172376096e-16,4.242510210086043e-28
19,13,0.6029666766879744,-8.881784197001252e-16,4.242510210086043e-28
19,14,0.3970333233120257,3.885780586188048e-16,4.242510210086043e-28
19,15,0.1595965109421179,-1.665334536937735e-16,4.242510210086043e-28
19,16,0.7327253603152933,-1.110223024625157e-16,4.242510210086043e-28
19,17,0.5559486728338779,1.665334536937735e-16,4.242510210086043e-28
19,18,0.444051327166122,3.885780586188048e-16,4.242510210086043e-28
19,19,0.2672746396847067,-3.885780586188048e-16,4.242510210086043e-28
20,0,0.8742722230710215,0,4.351012180046149e-30
20,1,0.6243465614593652,3.33066907387547e-16,4.351012180046149e-30
20,2,0.3756534385406348,-2.220446049250313e-16,4.351012180046149e-30
20,3,0.1257277769289785,0,4.351012180046149e-30
20,4,0.8727423308247207,2.220446049250313e-16,4.351012180046149e-30
20,5,0.6231140227664395,1.110223024625157e-16,4.351012180046149e-30
20,6,0.3768859772335607,-4.996003610813204e-16,4.351012180046149e-30
20,7,0.1272576691752793,2.775557561562891e-17,4.351012180046149e-30
20,8,0.8663254082861428,-2.220446049250313e-16,4.351012180046149e-30
20,9,0.6184812215481112,4.440892098500626e-16,4.351012180046149e-30
20,10,0.3815187784518887,-1.110223024625157e-16,4.351012180046149e-30
20,11,0.1336745917138571,3.05311331771918e-16,4.351012180046149e-30
20,12,0.840403489057882,7.771561172376096e-16,4.351012180046149e-30
20,13,0.6029666766879744,-8.881784197001252e-16,4.351012180046149e-30
20,14,0.3970333233120257,3.885780586188048e-16,4.351012180046149e-30
20,15,0.1595965109421179,-1.665334536937735e-16,4.351012180046149e-30
20,16,0.7327253603152933,-1.110223024625157e-16,4.351012180046149e-30
